t,cpu_percent,rss_gb,threads
1789978650.0586147,106.2,0.22987747192382812,44
1789978650.3143818,88.4,0.22996139526367188,44
1789978650.570963,100.0,0.23003768920898438,44
1789978650.8273,100.0,0.23006820678710938,44
1789978651.0857382,94.0,0.22983551025390625,44
1789978651.3441598,112.5,0.22998809814453125,44
1789978651.6008594,76.7,0.2300567626953125,44
1789978651.8571131,106.2,0.22974395751953125,44
1789978652.1142538,94.0,0.22990036010742188,44
1789978652.371435,106.2,0.23003387451171875,44
1789978652.6265633,106.2,0.23011398315429688,44
1789978652.882709,94.0,0.22984695434570312,44
1789978653.1432104,100.2,0.22998809814453125,44
1789978653.3990355,100.0,0.23011016845703125,44
1789978653.6545675,112.5,0.23014068603515625,44
1789978653.9118226,94.0,0.22980499267578125,44
1789978654.1675906,106.2,0.22996902465820312,44
1789978654.424191,94.0,0.23010635375976562,44
1789978654.6800954,106.2,0.23018646240234375,44
1789978654.9367507,87.5,0.22987747192382812,44
1789978655.194952,94.3,0.22999191284179688,44
1789978655.45347,106.2,0.23011398315429688,44
1789978655.7092078,94.0,0.23017120361328125,44
1789978655.965229,106.2,0.22988510131835938,44
1789978656.222763,100.2,0.23004150390625,44
1789978656.4795978,112.5,0.23019027709960938,44
1789978656.7366087,99.9,0.2302703857421875,44
1789978656.9936256,100.0,0.2300262451171875,44
1789978657.2502134,118.8,0.23011016845703125,44
1789978657.5056355,88.1,0.23022842407226562,44
1789978657.7657595,106.2,0.23025131225585938,44
1789978658.028456,94.3,0.22997665405273438,44
1789978658.28484,99.9,0.2300567626953125,44
1789978658.5425823,93.8,0.23018264770507812,44
1789978658.8032503,99.9,0.23026275634765625,44
1789978659.0602803,112.5,0.23001861572265625,44
1789978659.3185058,94.3,0.23030853271484375,46
1789978659.5740964,100.0,0.23046112060546875,46
1789978659.8292165,112.5,0.23049163818359375,46
1789978660.0875642,99.9,0.23026275634765625,46
1789978660.3459,106.1,0.23038482666015625,46
1789978660.6040688,93.8,0.23046112060546875,46
1789978660.860485,106.2,0.2304840087890625,46
1789978661.1175132,94.0,0.230224609375,46
1789978661.3737814,106.2,0.23036575317382812,46
1789978661.6310692,94.0,0.23046493530273438,46
1789978661.8878887,100.0,0.23050689697265625,46
1789978662.1439714,94.3,0.23031997680664062,46
1789978662.4044333,106.2,0.230438232421875,46
1789978662.6997182,94.7,0.230560302734375,46
1789978662.9580958,94.0,0.23057937622070312,46
1789978663.2136586,106.2,0.2303466796875,46
1789978663.468959,118.8,0.23046875,46
1789978663.726213,94.3,0.23055648803710938,46
1789978663.982573,106.2,0.23056793212890625,46
1789978664.241078,105.7,0.23037338256835938,46
1789978664.4978874,100.0,0.23047637939453125,46
1789978664.7549732,99.9,0.23057174682617188,46
1789978665.0112941,118.8,0.23036575317382812,46
1789978665.2672324,100.2,0.23044967651367188,46
1789978665.5233972,100.0,0.23054122924804688,46
1789978665.7805166,100.0,0.23060989379882812,46
1789978666.0368621,76.4,0.23031997680664062,46
1789978666.2921023,106.2,0.23044204711914062,46
1789978666.5485353,99.9,0.23055648803710938,46
1789978666.8060071,100.0,0.23061752319335938,46
1789978667.0624743,106.2,0.23035430908203125,46
1789978667.3184237,100.2,0.23049163818359375,46
1789978667.5738251,106.2,0.2305908203125,46
1789978667.8294842,112.5,0.23064041137695312,46
1789978668.0872183,94.0,0.23041152954101562,46
1789978668.343238,106.2,0.2305450439453125,46
1789978668.6000614,112.0,0.23062515258789062,46
1789978668.8563018,100.0,0.23065567016601562,46
1789978669.11192,111.6,0.23041915893554688,46
1789978669.3673105,100.0,0.23055648803710938,46
1789978669.6247442,112.5,0.23064041137695312,46
1789978669.884037,94.0,0.23067092895507812,46
1789978670.1420305,93.8,0.23043060302734375,46
1789978670.3977587,106.1,0.23055648803710938,46
1789978670.6532407,106.2,0.23065185546875,46
1789978670.9087315,105.7,0.230682373046875,46
1789978671.1648645,100.0,0.23046875,46
1789978671.421873,100.0,0.23056793212890625,46
1789978671.6789713,88.1,0.23066329956054688,46
1789978671.9344876,106.2,0.2306976318359375,46
1789978672.1913924,106.1,0.23048019409179688,46
1789978672.446794,100.0,0.23058700561523438,46
1789978672.703246,118.8,0.23066329956054688,46
1789978672.9624293,94.0,0.23070144653320312,46
1789978673.2190006,106.2,0.230560302734375,46
1789978673.475,88.4,0.23064041137695312,46
1789978673.7313483,106.2,0.2306976318359375,46
1789978673.9887443,111.6,0.2307586669921875,46
1789978674.244056,125.0,0.23057174682617188,46
1789978674.5004103,100.0,0.2306671142578125,46
1789978674.7557306,99.9,0.23073577880859375,46
1789978675.0113792,118.8,0.23073577880859375,46
1789978675.2701204,94.3,0.23052978515625,46
1789978675.5282302,106.2,0.23066329956054688,46
1789978675.7846193,99.9,0.2307281494140625,46
1789978676.0395794,100.0,0.23073959350585938,46
1789978676.296281,106.2,0.23056411743164062,46
1789978676.5520146,99.9,0.23067092895507812,46
1789978676.8069422,100.0,0.2307281494140625,46
1789978677.0642326,106.1,0.230743408203125,46
1789978677.320107,106.2,0.23060989379882812,46
1789978677.576063,106.2,0.23066329956054688,46
1789978677.8320372,99.9,0.23075103759765625,46
1789978678.0876253,112.5,0.23075485229492188,46
1789978678.3447957,112.5,0.23059463500976562,46
1789978678.6006064,106.1,0.23067474365234375,46
1789978678.8697786,111.6,0.23075103759765625,46
1789978679.1261225,106.2,0.23053359985351562,46
1789978679.382269,99.9,0.23062515258789062,46
1789978679.6381497,106.2,0.23070144653320312,46
1789978679.8936753,94.3,0.23076629638671875,46
1789978680.1492107,106.2,0.23058319091796875,46
1789978680.404911,106.2,0.23070907592773438,46
1789978680.6636138,88.1,0.23074722290039062,46
1789978680.9206595,112.5,0.23078155517578125,46
1789978681.1776428,94.0,0.23053741455078125,46
1789978681.434218,93.8,0.23066329956054688,46
1789978681.6901393,100.2,0.23074722290039062,46
1789978681.9468691,100.0,0.23080062866210938,46
1789978682.2023757,112.5,0.23059844970703125,46
1789978682.4597657,99.9,0.230682373046875,46
1789978682.7164757,106.2,0.23077011108398438,46
1789978682.9754598,94.3,0.230804443359375,46
1789978683.2318509,118.8,0.23062515258789062,46
1789978683.4890165,99.9,0.23067092895507812,46
1789978683.7460213,106.2,0.23076629638671875,46
1789978684.0020666,111.6,0.230804443359375,46
1789978684.2586572,106.2,0.23060226440429688,46
1789978684.5140157,100.0,0.23072052001953125,46
1789978684.7695131,100.2,0.23077774047851562,46
1789978685.028433,112.5,0.2308349609375,46
1789978685.2854333,99.9,0.23067474365234375,46
1789978685.5421114,106.2,0.2307586669921875,46
1789978685.7972236,106.2,0.230804443359375,46
1789978686.054753,99.9,0.2308349609375,46
1789978686.3108733,112.5,0.230682373046875,46
1789978686.5677161,94.3,0.23078155517578125,46
1789978686.8231971,100.0,0.23084259033203125,46
1789978687.080175,99.9,0.230865478515625,46
1789978687.3369408,106.2,0.23066329956054688,46
1789978687.5927083,106.2,0.23079299926757812,46
1789978687.848753,94.3,0.23086166381835938,46
1789978688.1054602,93.8,0.23087310791015625,46
1789978688.3614624,99.9,0.23070907592773438,46
1789978688.6169357,112.5,0.2307586669921875,44
1789978688.8718143,100.0,0.23083114624023438,44
1789978689.1279233,117.5,0.23084259033203125,44
1789978689.3843799,112.5,0.23067474365234375,44
1789978689.640225,112.5,0.23076248168945312,44
1789978689.8957965,94.3,0.23080825805664062,44
1789978690.1515272,106.2,0.23085403442382812,44
1789978690.4085464,99.9,0.23072433471679688,44
1789978690.6645088,100.0,0.23080825805664062,44
1789978690.9202867,100.0,0.2308502197265625,44
1789978691.176301,99.9,0.23087692260742188,44
1789978691.4322484,106.2,0.2307586669921875,44
1789978691.688445,112.5,0.23083877563476562,44
1789978691.9441948,100.2,0.2308807373046875,44
1789978692.2002175,112.5,0.23065567016601562,44
1789978692.457952,105.7,0.230804443359375,44
1789978692.7132351,100.0,0.23084640502929688,44
1789978692.9708135,100.2,0.23087310791015625,44
1789978693.227206,106.2,0.23067474365234375,44
1789978693.4839432,106.2,0.23078155517578125,44
1789978693.7457178,99.9,0.23085784912109375,44
1789978694.0036201,105.7,0.23088836669921875,44
1789978694.2608151,106.2,0.23072052001953125,44
1789978694.5197024,112.0,0.2307891845703125,44
1789978694.777854,100.0,0.23085784912109375,44
1789978695.0348475,111.6,0.23090362548828125,44
1789978695.2902029,93.8,0.230743408203125,44
1789978695.545497,118.8,0.23081588745117188,44
1789978695.8025813,94.0,0.23085403442382812,44
1789978696.0581553,106.2,0.23091506958007812,44
1789978696.313161,106.2,0.2307586669921875,44
1789978696.5704463,100.2,0.23084259033203125,44
1789978696.826855,112.5,0.23088836669921875,44
1789978697.0831003,94.0,0.23092269897460938,44
1789978697.3394318,106.2,0.23075485229492188,44
1789978697.6006336,100.2,0.23083877563476562,44
1789978697.8581104,112.5,0.23102188110351562,44
1789978698.1144235,99.9,0.23104476928710938,44
1789978698.3702295,100.0,0.23081588745117188,44
1789978698.6262555,106.2,0.23087310791015625,44
1789978698.882838,105.7,0.23093795776367188,44
1789978699.1378372,106.2,0.23096466064453125,44
1789978699.396142,94.3,0.23082733154296875,44
1789978699.652123,106.2,0.23089218139648438,44
1789978699.9081469,94.0,0.23094940185546875,44
1789978700.163965,100.0,0.23096847534179688,44
1789978700.4200587,112.5,0.23080062866210938,44
1789978700.6768465,105.7,0.23087310791015625,44
1789978700.933932,106.2,0.23094558715820312,44
1789978701.1912165,100.2,0.23098373413085938,44
1789978701.4469814,100.0,0.23087692260742188,44
1789978701.7043169,112.5,0.23095703125,44
1789978701.9604914,94.0,0.23099136352539062,44
1789978702.2175498,112.5,0.2310028076171875,44
1789978702.4724846,94.3,0.23084640502929688,44
1789978702.729206,106.2,0.23095703125,44
1789978702.9861996,105.7,0.23101043701171875,44
1789978703.245653,106.2,0.23101043701171875,44
1789978703.502322,123.4,0.23086929321289062,44
1789978703.7604861,100.0,0.23096847534179688,44
1789978704.0586061,100.0,0.23099517822265625,44
1789978704.359376,95.0,0.23083877563476562,44
1789978704.7041237,77.2,0.23085784912109375,44
1789978704.964164,88.1,0.23088836669921875,44
1789978705.2281554,100.2,0.23092269897460938,44
1789978705.4866238,94.0,0.23089599609375,44
1789978705.7464352,100.0,0.23094558715820312,44
1789978706.0062392,82.2,0.2310333251953125,44
1789978706.2684915,100.2,0.2310943603515625,44
1789978706.5292592,100.0,0.23093414306640625,44
1789978706.8028126,88.7,0.23097610473632812,44
1789978707.064678,100.2,0.2310028076171875,44
1789978707.3267996,118.8,0.23082351684570312,44
1789978707.5881357,76.4,0.23099136352539062,44
1789978707.8551455,82.5,0.23101425170898438,44
1789978708.116545,88.1,0.23106002807617188,44
1789978708.3855624,88.1,0.23085403442382812,44
1789978708.6457758,70.8,0.23086929321289062,44
1789978708.905851,106.2,0.23090744018554688,44
1789978709.1668763,88.1,0.23093795776367188,44
1789978709.4512599,100.1,0.23084640502929688,44
1789978709.7136192,99.9,0.23088836669921875,44
1789978709.9770281,106.1,0.23094940185546875,44
1789978710.2423494,94.0,0.23097610473632812,44
1789978710.5040467,99.9,0.230865478515625,43
1789978710.7656553,68.8,0.23089218139648438,43
1789978711.0447867,66.7,0.23093795776367188,43
1789978711.3148727,83.4,0.23095321655273438,43
1789978711.5830271,76.4,0.23084259033203125,43
1789978711.849468,64.9,0.23086929321289062,43
1789978712.1109536,87.5,0.23089218139648438,43
1789978712.374547,94.0,0.23093032836914062,43
1789978712.635633,82.2,0.23086166381835938,43
1789978712.8969235,88.4,0.23091888427734375,43
1789978713.1560464,93.8,0.23102188110351562,43
1789978713.4181402,70.5,0.23081588745117188,43
1789978713.6982462,72.3,0.23086929321289062,43
1789978713.9573774,82.2,0.23088836669921875,43
