key,curve,x,y
E1/A/LightGBM,roc,0.08911671924290221,0.998915749432082
E1/A/LightGBM,roc,0.08967534174553102,0.998915749432082
E1/A/LightGBM,roc,0.09069400630914827,0.998915749432082
E1/A/LightGBM,roc,0.09154837013669821,0.998915749432082
E1/A/LightGBM,roc,0.09197555205047318,0.9989205258663019
E1/A/LightGBM,roc,0.09276419558359622,0.9989205258663019
E1/A/LightGBM,roc,0.09312565720294427,0.9989233917268339
E1/A/LightGBM,roc,0.09503154574132493,0.9989233917268339
E1/A/LightGBM,roc,0.09565588853838065,0.9989243470136778
E1/A/LightGBM,roc,0.09733175604626709,0.9989243470136778
E1/A/LightGBM,roc,0.09825184016824395,0.9989243470136778
E1/A/LightGBM,roc,0.1072226603575184,0.9989243470136778
E1/A/LightGBM,roc,0.11645636172450052,0.9989243470136778
E1/A/LightGBM,roc,0.11763932702418507,0.9989243470136778
E1/A/LightGBM,roc,0.12066246056782334,0.9989243470136778
E1/A/LightGBM,roc,0.1215825446898002,0.9989243470136778
E1/A/LightGBM,roc,0.12187828601472135,0.9989253023005218
E1/A/LightGBM,roc,0.1227326498422713,0.9989272128742097
E1/A/LightGBM,roc,0.12424421661409044,0.9989281681610537
E1/A/LightGBM,roc,0.12486855941114616,0.9989281681610537
E1/A/LightGBM,roc,0.1257229232386961,0.9989281681610537
E1/A/LightGBM,roc,0.12634726603575183,0.9989281681610537
E1/A/LightGBM,roc,0.12713590956887486,0.9989281681610537
E1/A/LightGBM,roc,0.13006046267087276,0.9989281681610537
E1/A/LightGBM,roc,0.14951366982124079,0.9989281681610537
E1/A/LightGBM,roc,0.14990799158780233,0.9989291234478977
E1/A/LightGBM,roc,0.15079521556256573,0.9989291234478977
E1/A/LightGBM,roc,0.15132097791798108,0.9989291234478977
E1/A/LightGBM,roc,0.15362118822292323,0.9989300787347417
E1/A/LightGBM,roc,0.1560856992639327,0.9989310340215857
E1/A/LightGBM,roc,0.15766298633017875,0.9989310340215857
E1/A/LightGBM,roc,0.15891167192429023,0.9989319893084296
E1/A/LightGBM,roc,0.15927313354363828,0.9989319893084296
E1/A/LightGBM,roc,0.16081756046267087,0.9989319893084296
E1/A/LightGBM,roc,0.16252628811777076,0.9989319893084296
E1/A/LightGBM,roc,0.16305205047318613,0.9989319893084296
E1/A/LightGBM,roc,0.1636435331230284,0.9989329445952736
E1/A/LightGBM,roc,0.16587802313354363,0.9989329445952736
E1/A/LightGBM,roc,0.1704455835962145,0.9989338998821176
E1/A/LightGBM,roc,0.17074132492113564,0.9989338998821176
E1/A/LightGBM,roc,0.1711685068349106,0.9989377210294935
E1/A/LightGBM,roc,0.1728115141955836,0.9989405868900255
E1/A/LightGBM,roc,0.17468454258675079,0.9989405868900255
E1/A/LightGBM,roc,0.17553890641430073,0.9989444080374014
E1/A/LightGBM,roc,0.17787197686645637,0.9989444080374014
E1/A/LightGBM,roc,0.17885778128286015,0.9989463186110894
E1/A/LightGBM,roc,0.179777865404837,0.9989692454953449
E1/A/LightGBM,roc,0.1815851735015773,0.9990351602875795
E1/A/LightGBM,roc,0.18204521556256573,0.9990494895902393
E1/A/LightGBM,roc,0.1821437960042061,0.9990657294665869
E1/A/LightGBM,roc,0.18329390115667718,0.9991278231114457
E1/A/LightGBM,roc,0.18565983175604628,0.9991306889719777
E1/A/LightGBM,roc,0.1862184542586751,0.9991325995456656
E1/A/LightGBM,roc,0.18828864353312302,0.9991335548325095
E1/A/LightGBM,roc,0.1932505257623554,0.9991335548325095
E1/A/LightGBM,roc,0.19403916929547843,0.9991354654061975
E1/A/LightGBM,roc,0.19469637223974764,0.9991354654061975
E1/A/LightGBM,roc,0.19564931650893796,0.9991373759798855
E1/A/LightGBM,roc,0.19729232386961093,0.9991373759798855
E1/A/LightGBM,roc,0.1978838065194532,0.9991373759798855
E1/A/LightGBM,roc,0.19916535226077814,0.9991373759798855
E1/A/LightGBM,roc,0.20800473186119875,0.9991373759798855
E1/A/LightGBM,roc,0.20895767613038907,0.9991373759798855
E1/A/LightGBM,roc,0.2128351735015773,0.9991373759798855
E1/A/LightGBM,roc,0.2140509989484753,0.9991373759798855
E1/A/LightGBM,roc,0.23140115667718192,0.9991392865535734
E1/A/LightGBM,roc,0.23195977917981073,0.9991392865535734
E1/A/LightGBM,roc,0.23235410094637224,0.9991402418404174
E1/A/LightGBM,roc,0.23379994742376445,0.9991459735614813
E1/A/LightGBM,roc,0.23425998948475288,0.9991755874536447
E1/A/LightGBM,roc,0.23449001051524712,0.9991794086010206
E1/A/LightGBM,roc,0.236198738170347,0.9991794086010206
E1/A/LightGBM,roc,0.2365273396424816,0.9991822744615526
E1/A/LightGBM,roc,0.23810462670872765,0.9991822744615526
E1/A/LightGBM,roc,0.23849894847528916,0.9991822744615526
E1/A/LightGBM,roc,0.23948475289169296,0.9992052013458081
E1/A/LightGBM,roc,0.23951761303890642,0.9992978641696743
E1/A/LightGBM,roc,0.24119348054679285,0.9993418073644973
E1/A/LightGBM,roc,0.24280362776025236,0.9993418073644973
E1/A/LightGBM,roc,0.24490667718191378,0.9993418073644973
E1/A/LightGBM,roc,0.2472397476340694,0.9993418073644973
E1/A/LightGBM,roc,0.2500657202944269,0.9993418073644973
E1/A/LightGBM,roc,0.2506572029442692,0.9993418073644973
E1/A/LightGBM,roc,0.25207018927444796,0.9993418073644973
E1/A/LightGBM,roc,0.2525302313354364,0.9993427626513414
E1/A/LightGBM,roc,0.2532531545741325,0.9993427626513414
E1/A/LightGBM,roc,0.2538117770767613,0.9993427626513414
E1/A/LightGBM,roc,0.25443611987381703,0.9993427626513414
E1/A/LightGBM,roc,0.25483044164037855,0.9993427626513414
E1/A/LightGBM,roc,0.2561119873817035,0.9993437179381853
E1/A/LightGBM,roc,0.25782071503680337,0.9993456285118733
E1/A/LightGBM,roc,0.2608767087276551,0.9993465837987172
E1/A/LightGBM,roc,0.2615339116719243,0.9993465837987172
E1/A/LightGBM,roc,0.26205967402733965,0.9993484943724052
E1/A/LightGBM,roc,0.26353838065194535,0.9993504049460932
E1/A/LightGBM,roc,0.2661671924290221,0.9993504049460932
E1/A/LightGBM,roc,0.2688288643533123,0.9993504049460932
E1/A/LightGBM,roc,0.2704390115667718,0.9993504049460932
E1/A/LightGBM,roc,0.27129337539432175,0.9993504049460932
E1/A/LightGBM,roc,0.2730349631966351,0.9993504049460932
E1/A/LightGBM,roc,0.27421792849631965,0.9993504049460932
E1/A/LightGBM,roc,0.27497371188222924,0.9993523155197811
E1/A/LightGBM,roc,0.2754337539432177,0.9993532708066251
E1/A/LightGBM,roc,0.2761238170347003,0.999357091954001
E1/A/LightGBM,roc,0.2769453207150368,0.9993590025276889
E1/A/LightGBM,roc,0.27750394321766564,0.9993695106829728
E1/A/LightGBM,roc,0.27819400630914826,0.9993695106829728
E1/A/LightGBM,roc,0.280461356466877,0.9993695106829728
E1/A/LightGBM,roc,0.280822818086225,0.9993695106829728
E1/A/LightGBM,roc,0.2826301261829653,0.9993695106829728
E1/A/LightGBM,roc,0.28437171398527866,0.9993695106829728
E1/A/LightGBM,roc,0.2860475814931651,0.9993695106829728
E1/A/LightGBM,roc,0.28657334384858046,0.9993704659698167
E1/A/LightGBM,roc,0.28923501577287064,0.9993704659698167
E1/A/LightGBM,roc,0.2898264984227129,0.9993704659698167
E1/A/LightGBM,roc,0.29215956887486855,0.9993704659698167
E1/A/LightGBM,roc,0.29298107255520506,0.9993704659698167
E1/A/LightGBM,roc,0.29360541535226076,0.9993723765435047
E1/A/LightGBM,roc,0.2940654574132492,0.9993733318303487
E1/A/LightGBM,roc,0.2956756046267087,0.9993733318303487
E1/A/LightGBM,roc,0.313288643533123,0.9993733318303487
E1/A/LightGBM,roc,0.31424158780231337,0.9993733318303487
E1/A/LightGBM,roc,0.31805336487907465,0.9993733318303487
E1/A/LightGBM,roc,0.31854626708727657,0.9993905269935404
E1/A/LightGBM,roc,0.32055073606729756,0.9993905269935404
E1/A/LightGBM,roc,0.32334384858044163,0.9993914822803843
E1/A/LightGBM,roc,0.327944269190326,0.9993914822803843
E1/A/LightGBM,roc,0.32893007360672977,0.9993924375672283
E1/A/LightGBM,roc,0.3308688222923239,0.9993933928540722
E1/A/LightGBM,roc,0.3392810199789695,0.9993933928540722
E1/A/LightGBM,roc,0.34112118822292326,0.9993933928540722
E1/A/LightGBM,roc,0.34144978969505785,0.9993943481409163
E1/A/LightGBM,roc,0.34572160883280756,0.9993943481409163
E1/A/LightGBM,roc,0.34641167192429023,0.9993943481409163
E1/A/LightGBM,roc,0.3476603575184017,0.9993943481409163
E1/A/LightGBM,roc,0.3574526813880126,0.9993943481409163
E1/A/LightGBM,roc,0.35873422712933756,0.9993943481409163
E1/A/LightGBM,roc,0.3649776550998948,0.9993943481409163
E1/A/LightGBM,roc,0.36767218717139855,0.9993943481409163
E1/A/LightGBM,roc,0.36829652996845424,0.9993943481409163
E1/A/LightGBM,roc,0.37049815983175605,0.9993943481409163
E1/A/LightGBM,roc,0.37884463722397477,0.9993943481409163
E1/A/LightGBM,roc,0.3801261829652997,0.9993943481409163
E1/A/LightGBM,roc,0.38199921135646686,0.9993943481409163
E1/A/LightGBM,roc,0.38259069400630913,0.9993953034277603
E1/A/LightGBM,roc,0.38341219768664564,0.9993962587146042
E1/A/LightGBM,roc,0.384365141955836,0.9993962587146042
E1/A/LightGBM,roc,0.3850880651945321,0.9993962587146042
